damping,step,time,joint_name,limit_side,overshoot_rad
0.003,2969,5.938,joint4,upper,3.0574
0.003,2969,5.938,joint6,lower,-0.581908
0.003,2970,5.94,joint2,upper,0.625467
0.003,2970,5.94,joint4,upper,3.05749
0.003,2970,5.94,joint6,lower,-0.581943
0.003,2971,5.942,joint2,upper,0.625526
0.003,2971,5.942,joint4,upper,3.05759
0.003,2971,5.942,joint6,lower,-0.581979
0.003,2972,5.944,joint2,upper,0.625582
0.003,2972,5.944,joint4,upper,3.05768
0.003,2972,5.944,joint6,lower,-0.582014
0.003,2973,5.946,joint2,upper,0.625637
0.003,2973,5.946,joint4,upper,3.05777
0.003,2973,5.946,joint6,lower,-0.582047
0.003,2974,5.948,joint2,upper,0.625689
0.003,2974,5.948,joint4,upper,3.05785
0.003,2974,5.948,joint6,lower,-0.582079
0.003,2975,5.95,joint2,upper,0.625739
0.003,2975,5.95,joint4,upper,3.05793
0.003,2975,5.95,joint6,lower,-0.58211
0.003,2976,5.952,joint2,upper,0.625787
0.003,2976,5.952,joint4,upper,3.05801
0.003,2976,5.952,joint6,lower,-0.582139
0.003,2977,5.954,joint2,upper,0.625832
0.003,2977,5.954,joint4,upper,3.05808
0.003,2977,5.954,joint6,lower,-0.582166
0.003,2978,5.956,joint2,upper,0.625875
0.003,2978,5.956,joint4,upper,3.05815
0.003,2978,5.956,joint6,lower,-0.582192
0.003,2979,5.958,joint2,upper,0.625916
0.003,2979,5.958,joint4,upper,3.05821
0.003,2979,5.958,joint6,lower,-0.582216
0.003,2980,5.96,joint2,upper,0.625954
0.003,2980,5.96,joint4,upper,3.05827
0.003,2980,5.96,joint6,lower,-0.582239
0.003,2981,5.962,joint2,upper,0.62599
0.003,2981,5.962,joint4,upper,3.05833
0.003,2981,5.962,joint6,lower,-0.58226
0.003,2982,5.964,joint2,upper,0.626025
0.003,2982,5.964,joint4,upper,3.05839
0.003,2982,5.964,joint6,lower,-0.58228
0.003,2983,5.966,joint2,upper,0.626057
0.003,2983,5.966,joint4,upper,3.05844
0.003,2983,5.966,joint6,lower,-0.582299
0.003,2984,5.968,joint2,upper,0.626087
0.003,2984,5.968,joint4,upper,3.05848
0.003,2984,5.968,joint6,lower,-0.582316
0.003,2985,5.97,joint2,upper,0.626115
0.003,2985,5.97,joint4,upper,3.05853
0.003,2985,5.97,joint6,lower,-0.582333
0.003,2986,5.972,joint2,upper,0.626141
0.003,2986,5.972,joint4,upper,3.05857
0.003,2986,5.972,joint6,lower,-0.582348
0.003,2987,5.974,joint2,upper,0.626165
0.003,2987,5.974,joint4,upper,3.05861
0.003,2987,5.974,joint6,lower,-0.582361
0.003,2988,5.976,joint2,upper,0.626187
0.003,2988,5.976,joint4,upper,3.05864
0.003,2988,5.976,joint6,lower,-0.582374
0.003,2989,5.978,joint2,upper,0.626207
0.003,2989,5.978,joint4,upper,3.05867
0.003,2989,5.978,joint6,lower,-0.582386
0.003,2990,5.98,joint2,upper,0.626225
0.003,2990,5.98,joint4,upper,3.0587
0.003,2990,5.98,joint6,lower,-0.582396
0.003,2991,5.982,joint2,upper,0.626242
0.003,2991,5.982,joint4,upper,3.05873
0.003,2991,5.982,joint6,lower,-0.582405
0.003,2992,5.984,joint2,upper,0.626257
0.003,2992,5.984,joint4,upper,3.05875
0.003,2992,5.984,joint6,lower,-0.582413
0.003,2993,5.986,joint2,upper,0.626269
0.003,2993,5.986,joint4,upper,3.05877
0.003,2993,5.986,joint6,lower,-0.58242
0.003,2994,5.988,joint2,upper,0.62628
0.003,2994,5.988,joint4,upper,3.05878
0.003,2994,5.988,joint6,lower,-0.582426
0.003,2995,5.99,joint2,upper,0.62629
0.003,2995,5.99,joint4,upper,3.0588
0.003,2995,5.99,joint6,lower,-0.582431
0.003,2996,5.992,joint2,upper,0.626297
0.003,2996,5.992,joint4,upper,3.05881
0.003,2996,5.992,joint6,lower,-0.582434
0.003,2997,5.994,joint2,upper,0.626302
0.003,2997,5.994,joint4,upper,3.05882
0.003,2997,5.994,joint6,lower,-0.582437
0.003,2998,5.996,joint2,upper,0.626306
0.003,2998,5.996,joint4,upper,3.05882
0.003,2998,5.996,joint6,lower,-0.582438
0.003,2999,5.998,joint2,upper,0.626308
0.003,2999,5.998,joint4,upper,3.05882
0.003,2999,5.998,joint6,lower,-0.582438
0.005,1860,3.72,joint4,upper,0.000466935
0.005,1861,3.722,joint4,upper,0.00155784
0.005,1862,3.724,joint4,upper,0.0026512
0.005,1863,3.726,joint4,upper,0.00374759
0.005,1864,3.728,joint4,upper,0.00484728
0.005,1865,3.73,joint4,upper,0.00595042
0.005,1866,3.732,joint4,upper,0.00705709
0.005,1867,3.734,joint4,upper,0.00816737
0.005,1868,3.736,joint4,upper,0.00928131
0.005,1869,3.738,joint4,upper,0.0103989
0.005,1870,3.74,joint4,upper,0.0115203
0.005,1871,3.742,joint4,upper,0.0126453
0.005,1872,3.744,joint4,upper,0.013774
0.005,1873,3.746,joint4,upper,0.0149065
0.005,1874,3.748,joint4,upper,0.0160426
0.005,1875,3.75,joint4,upper,0.0171824
0.005,1876,3.752,joint4,upper,0.0183259
0.005,1877,3.754,joint4,upper,0.0194731
0.005,1878,3.756,joint4,upper,0.0206239
0.005,1879,3.758,joint4,upper,0.0217784
0.005,1880,3.76,joint4,upper,0.0229365
0.005,1881,3.762,joint4,upper,0.0240983
0.005,1882,3.764,joint4,upper,0.0252637
0.005,1883,3.766,joint4,upper,0.0264328
0.005,1884,3.768,joint4,upper,0.0276055
0.005,1885,3.77,joint4,upper,0.0287819
0.005,1886,3.772,joint4,upper,0.0299619
0.005,1887,3.774,joint4,upper,0.0311456
0.005,1888,3.776,joint4,upper,0.032333
0.005,1889,3.778,joint4,upper,0.033524
0.005,1890,3.78,joint4,upper,0.0347188
0.005,1891,3.782,joint4,upper,0.0359174
0.005,1892,3.784,joint4,upper,0.0371197
0.005,1893,3.786,joint4,upper,0.0383257
0.005,1894,3.788,joint4,upper,0.0395356
0.005,1895,3.79,joint4,upper,0.0407493
0.005,1896,3.792,joint4,upper,0.0419669
0.005,1897,3.794,joint4,upper,0.0431883
0.005,1898,3.796,joint4,upper,0.0444137
0.005,1899,3.798,joint4,upper,0.045643
0.005,1900,3.8,joint4,upper,0.0468762
0.005,1901,3.802,joint4,upper,0.0481135
0.005,1902,3.804,joint4,upper,0.0493548
0.005,1903,3.806,joint4,upper,0.0506002
0.005,1904,3.808,joint4,upper,0.0518498
0.005,1905,3.81,joint4,upper,0.0531034
0.005,1906,3.812,joint4,upper,0.0543613
0.005,1907,3.814,joint4,upper,0.0556233
0.005,1908,3.816,joint4,upper,0.0568896
0.005,1909,3.818,joint4,upper,0.0581603
0.005,1910,3.82,joint4,upper,0.0594352
0.005,1911,3.822,joint4,upper,0.0607145
0.005,1912,3.824,joint4,upper,0.0619983
0.005,1913,3.826,joint4,upper,0.0632864
0.005,1914,3.828,joint4,upper,0.0645791
0.005,1915,3.83,joint4,upper,0.0658763
0.005,1916,3.832,joint4,upper,0.067178
0.005,1917,3.834,joint4,upper,0.0684844
0.005,1918,3.836,joint4,upper,0.0697954
0.005,1919,3.838,joint4,upper,0.0711111
0.005,1920,3.84,joint4,upper,0.0724315
0.005,1921,3.842,joint4,upper,0.0737567
0.005,1922,3.844,joint4,upper,0.0750867
0.005,1923,3.846,joint4,upper,0.0764215
0.005,1924,3.848,joint4,upper,0.0777613
0.005,1925,3.85,joint4,upper,0.0791059
0.005,1926,3.852,joint4,upper,0.0804555
0.005,1927,3.854,joint4,upper,0.0818101
0.005,1928,3.856,joint4,upper,0.0831697
0.005,1929,3.858,joint4,upper,0.0845344
0.005,1930,3.86,joint4,upper,0.0859043
0.005,1931,3.862,joint4,upper,0.0872793
0.005,1932,3.864,joint4,upper,0.0886595
0.005,1933,3.866,joint4,upper,0.0900449
0.005,1934,3.868,joint4,upper,0.0914356
0.005,1935,3.87,joint4,upper,0.0928316
0.005,1936,3.872,joint4,upper,0.094233
0.005,1937,3.874,joint4,upper,0.0956397
0.005,1938,3.876,joint4,upper,0.0970519
0.005,1939,3.878,joint4,upper,0.0984695
0.005,1940,3.88,joint4,upper,0.0998927
0.005,1941,3.882,joint4,upper,0.101321
0.005,1942,3.884,joint4,upper,0.102756
0.005,1943,3.886,joint4,upper,0.104195
0.005,1944,3.888,joint4,upper,0.105641
0.005,1945,3.89,joint4,upper,0.107092
0.005,1946,3.892,joint4,upper,0.108549
0.005,1947,3.894,joint4,upper,0.110012
0.005,1948,3.896,joint4,upper,0.11148
0.005,1949,3.898,joint4,upper,0.112955
0.005,1950,3.9,joint4,upper,0.114435
0.005,1951,3.902,joint4,upper,0.115921
0.005,1952,3.904,joint4,upper,0.117413
0.005,1953,3.906,joint4,upper,0.118911
0.005,1954,3.908,joint4,upper,0.120415
0.005,1955,3.91,joint4,upper,0.121925
0.005,1956,3.912,joint4,upper,0.123442
0.005,1957,3.914,joint4,upper,0.124964
0.005,1958,3.916,joint4,upper,0.126492
0.005,1959,3.918,joint4,upper,0.128027
0.005,1960,3.92,joint4,upper,0.129568
0.005,1961,3.922,joint4,upper,0.131115
0.005,1962,3.924,joint4,upper,0.132669
0.005,1963,3.926,joint4,upper,0.134229
0.005,1964,3.928,joint4,upper,0.135795
0.005,1965,3.93,joint4,upper,0.137367
0.005,1966,3.932,joint4,upper,0.138947
0.005,1967,3.934,joint4,upper,0.140532
0.005,1968,3.936,joint4,upper,0.142124
0.005,1969,3.938,joint4,upper,0.143723
0.005,1970,3.94,joint4,upper,0.145328
0.005,1971,3.942,joint4,upper,0.14694
0.005,1972,3.944,joint4,upper,0.148558
0.005,1973,3.946,joint4,upper,0.150184
0.005,1974,3.948,joint4,upper,0.151816
0.005,1975,3.95,joint4,upper,0.153454
0.005,1976,3.952,joint4,upper,0.1551
0.005,1977,3.954,joint4,upper,0.156752
0.005,1978,3.956,joint4,upper,0.158411
0.005,1979,3.958,joint4,upper,0.160077
0.005,1980,3.96,joint4,upper,0.16175
0.005,1981,3.962,joint4,upper,0.16343
0.005,1982,3.964,joint4,upper,0.165118
0.005,1983,3.966,joint4,upper,0.166812
0.005,1984,3.968,joint4,upper,0.168513
0.005,1985,3.97,joint4,upper,0.170221
0.005,1986,3.972,joint4,upper,0.171936
0.005,1987,3.974,joint4,upper,0.173659
0.005,1988,3.976,joint4,upper,0.175389
0.005,1989,3.978,joint4,upper,0.177126
0.005,1990,3.98,joint4,upper,0.17887
0.005,1991,3.982,joint4,upper,0.180622
0.005,1992,3.984,joint4,upper,0.182381
0.005,1993,3.986,joint4,upper,0.184148
0.005,1994,3.988,joint4,upper,0.185922
0.005,1995,3.99,joint4,upper,0.187703
0.005,1996,3.992,joint4,upper,0.189492
0.005,1997,3.994,joint4,upper,0.191288
0.005,1998,3.996,joint4,upper,0.193092
0.005,1999,3.998,joint4,upper,0.194904
0.005,2000,4.0,joint4,upper,0.196723
0.005,2001,4.002,joint4,upper,0.19855
0.005,2002,4.004,joint4,upper,0.200385
0.005,2003,4.006,joint4,upper,0.202228
0.005,2004,4.008,joint4,upper,0.204078
0.005,2005,4.01,joint4,upper,0.205936
0.005,2006,4.012,joint4,upper,0.207802
0.005,2007,4.014,joint4,upper,0.209676
0.005,2008,4.016,joint4,upper,0.211558
0.005,2009,4.018,joint4,upper,0.213448
0.005,2010,4.02,joint4,upper,0.215345
0.005,2011,4.022,joint4,upper,0.217251
0.005,2012,4.024,joint4,upper,0.219165
0.005,2013,4.026,joint4,upper,0.221087
0.005,2014,4.028,joint4,upper,0.223018
0.005,2015,4.03,joint4,upper,0.224956
0.005,2016,4.032,joint4,upper,0.226903
0.005,2017,4.034,joint4,upper,0.228858
0.005,2018,4.036,joint4,upper,0.230821
0.005,2019,4.038,joint4,upper,0.232793
0.005,2020,4.04,joint4,upper,0.234773
0.005,2021,4.042,joint4,upper,0.236761
0.005,2022,4.044,joint4,upper,0.238758
0.005,2023,4.046,joint4,upper,0.240764
0.005,2024,4.048,joint4,upper,0.242778
0.005,2025,4.05,joint4,upper,0.2448
0.005,2026,4.052,joint4,upper,0.246831
0.005,2027,4.054,joint4,upper,0.248871
0.005,2028,4.056,joint4,upper,0.25092
0.005,2029,4.058,joint4,upper,0.252977
0.005,2030,4.06,joint4,upper,0.255043
0.005,2031,4.062,joint4,upper,0.257117
0.005,2032,4.064,joint4,upper,0.259201
0.005,2033,4.066,joint4,upper,0.261294
0.005,2034,4.068,joint4,upper,0.263395
0.005,2035,4.07,joint4,upper,0.265505
0.005,2036,4.072,joint4,upper,0.267625
0.005,2037,4.074,joint4,upper,0.269753
0.005,2038,4.076,joint4,upper,0.27189
0.005,2039,4.078,joint4,upper,0.274037
0.005,2040,4.08,joint4,upper,0.276192
0.005,2041,4.082,joint4,upper,0.278357
0.005,2042,4.084,joint4,upper,0.280531
0.005,2043,4.086,joint4,upper,0.282715
0.005,2044,4.088,joint4,upper,0.284907
0.005,2045,4.09,joint4,upper,0.287109
0.005,2046,4.092,joint4,upper,0.28932
0.005,2047,4.094,joint4,upper,0.291541
0.005,2048,4.096,joint4,upper,0.293771
0.005,2049,4.098,joint4,upper,0.29601
0.005,2050,4.1,joint4,upper,0.298259
0.005,2051,4.102,joint4,upper,0.300518
0.005,2052,4.104,joint4,upper,0.302786
0.005,2053,4.106,joint4,upper,0.305064
0.005,2054,4.108,joint4,upper,0.307351
0.005,2055,4.11,joint4,upper,0.309649
0.005,2056,4.112,joint4,upper,0.311955
0.005,2057,4.114,joint4,upper,0.314272
0.005,2058,4.116,joint4,upper,0.316598
0.005,2059,4.118,joint4,upper,0.318935
0.005,2060,4.12,joint4,upper,0.321281
0.005,2061,4.122,joint4,upper,0.323637
0.005,2062,4.124,joint4,upper,0.326003
0.005,2063,4.126,joint4,upper,0.328379
0.005,2064,4.128,joint4,upper,0.330765
0.005,2065,4.13,joint4,upper,0.333161
0.005,2066,4.132,joint4,upper,0.335567
0.005,2067,4.134,joint4,upper,0.337983
0.005,2068,4.136,joint4,upper,0.340409
0.005,2069,4.138,joint4,upper,0.342846
0.005,2070,4.14,joint4,upper,0.345292
0.005,2071,4.142,joint4,upper,0.347749
0.005,2072,4.144,joint4,upper,0.350216
0.005,2073,4.146,joint4,upper,0.352694
0.005,2074,4.148,joint4,upper,0.355182
0.005,2075,4.15,joint4,upper,0.35768
0.005,2076,4.152,joint4,upper,0.360188
0.005,2077,4.154,joint4,upper,0.362707
0.005,2078,4.156,joint4,upper,0.365237
0.005,2079,4.158,joint4,upper,0.367777
0.005,2080,4.16,joint4,upper,0.370327
0.005,2081,4.162,joint4,upper,0.372888
0.005,2082,4.164,joint4,upper,0.37546
0.005,2083,4.166,joint4,upper,0.378042
0.005,2084,4.168,joint4,upper,0.380635
0.005,2085,4.17,joint4,upper,0.383238
0.005,2086,4.172,joint4,upper,0.385852
0.005,2087,4.174,joint4,upper,0.388477
0.005,2088,4.176,joint4,upper,0.391113
0.005,2089,4.178,joint4,upper,0.393759
0.005,2090,4.18,joint4,upper,0.396416
0.005,2091,4.182,joint4,upper,0.399084
0.005,2092,4.184,joint4,upper,0.401762
0.005,2093,4.186,joint4,upper,0.404452
0.005,2094,4.188,joint4,upper,0.407152
0.005,2095,4.19,joint4,upper,0.409863
0.005,2096,4.192,joint4,upper,0.412585
0.005,2097,4.194,joint4,upper,0.415318
0.005,2098,4.196,joint4,upper,0.418062
0.005,2099,4.198,joint4,upper,0.420817
0.005,2100,4.2,joint4,upper,0.423583
0.005,2101,4.202,joint4,upper,0.426359
0.005,2102,4.204,joint4,upper,0.429147
0.005,2103,4.206,joint4,upper,0.431946
0.005,2104,4.208,joint4,upper,0.434756
0.005,2105,4.21,joint4,upper,0.437576
0.005,2106,4.212,joint4,upper,0.440408
0.005,2107,4.214,joint4,upper,0.443251
0.005,2108,4.216,joint4,upper,0.446104
0.005,2109,4.218,joint4,upper,0.448969
0.005,2110,4.22,joint4,upper,0.451845
0.005,2111,4.222,joint4,upper,0.454732
0.005,2112,4.224,joint4,upper,0.45763
0.005,2113,4.226,joint4,upper,0.460539
0.005,2114,4.228,joint4,upper,0.463459
0.005,2115,4.23,joint4,upper,0.46639
0.005,2116,4.232,joint4,upper,0.469332
0.005,2117,4.234,joint4,upper,0.472285
0.005,2118,4.236,joint4,upper,0.475249
0.005,2119,4.238,joint4,upper,0.478224
0.005,2120,4.24,joint4,upper,0.48121
0.005,2121,4.242,joint4,upper,0.484207
0.005,2122,4.244,joint4,upper,0.487215
0.005,2123,4.246,joint4,upper,0.490234
0.005,2124,4.248,joint4,upper,0.493263
0.005,2125,4.25,joint4,upper,0.496304
0.005,2126,4.252,joint4,upper,0.499356
0.005,2127,4.254,joint4,upper,0.502418
0.005,2128,4.256,joint4,upper,0.505492
0.005,2129,4.258,joint4,upper,0.508576
0.005,2130,4.26,joint4,upper,0.511671
0.005,2131,4.262,joint4,upper,0.514777
0.005,2132,4.264,joint4,upper,0.517893
0.005,2133,4.266,joint4,upper,0.52102
0.005,2134,4.268,joint4,upper,0.524158
0.005,2135,4.27,joint4,upper,0.527306
0.005,2136,4.272,joint4,upper,0.530465
0.005,2137,4.274,joint4,upper,0.533635
0.005,2138,4.276,joint4,upper,0.536814
0.005,2139,4.278,joint4,upper,0.540005
0.005,2140,4.28,joint4,upper,0.543205
0.005,2141,4.282,joint4,upper,0.546416
0.005,2142,4.284,joint4,upper,0.549638
0.005,2143,4.286,joint4,upper,0.552869
0.005,2144,4.288,joint4,upper,0.556111
0.005,2145,4.29,joint4,upper,0.559362
0.005,2146,4.292,joint4,upper,0.562624
0.005,2147,4.294,joint4,upper,0.565896
0.005,2148,4.296,joint4,upper,0.569177
0.005,2149,4.298,joint4,upper,0.572468
0.005,2150,4.3,joint4,upper,0.575769
0.005,2151,4.302,joint4,upper,0.57908
0.005,2152,4.304,joint4,upper,0.5824
0.005,2153,4.306,joint4,upper,0.585729
0.005,2154,4.308,joint4,upper,0.589068
0.005,2155,4.31,joint4,upper,0.592416
0.005,2156,4.312,joint4,upper,0.595774
0.005,2157,4.314,joint4,upper,0.59914
0.005,2158,4.316,joint4,upper,0.602515
0.005,2159,4.318,joint4,upper,0.605899
0.005,2160,4.32,joint4,upper,0.609292
0.005,2161,4.322,joint4,upper,0.612694
0.005,2162,4.324,joint4,upper,0.616103
0.005,2163,4.326,joint4,upper,0.619522
0.005,2164,4.328,joint4,upper,0.622948
0.005,2165,4.33,joint4,upper,0.626383
0.005,2166,4.332,joint4,upper,0.629826
0.005,2167,4.334,joint4,upper,0.633276
0.005,2168,4.336,joint4,upper,0.636734
0.005,2169,4.338,joint4,upper,0.6402
0.005,2170,4.34,joint4,upper,0.643673
0.005,2171,4.342,joint4,upper,0.647153
0.005,2172,4.344,joint4,upper,0.650641
0.005,2173,4.346,joint4,upper,0.654135
0.005,2174,4.348,joint4,upper,0.657636
0.005,2175,4.35,joint4,upper,0.661143
0.005,2176,4.352,joint4,upper,0.664657
0.005,2177,4.354,joint4,upper,0.668178
0.005,2178,4.356,joint4,upper,0.671704
0.005,2179,4.358,joint4,upper,0.675236
0.005,2180,4.36,joint4,upper,0.678774
0.005,2181,4.362,joint4,upper,0.682317
0.005,2182,4.364,joint4,upper,0.685866
0.005,2183,4.366,joint4,upper,0.689419
0.005,2184,4.368,joint4,upper,0.692978
0.005,2185,4.37,joint4,upper,0.696541
0.005,2186,4.372,joint4,upper,0.700108
0.005,2187,4.374,joint4,upper,0.703679
0.005,2188,4.376,joint4,upper,0.707255
0.005,2189,4.378,joint4,upper,0.710834
0.005,2190,4.38,joint4,upper,0.714417
0.005,2191,4.382,joint4,upper,0.718003
0.005,2192,4.384,joint4,upper,0.721592
0.005,2193,4.386,joint4,upper,0.725183
0.005,2194,4.388,joint4,upper,0.728777
0.005,2195,4.39,joint4,upper,0.732373
0.005,2196,4.392,joint4,upper,0.735972
0.005,2197,4.394,joint4,upper,0.739572
0.005,2198,4.396,joint4,upper,0.743173
0.005,2199,4.398,joint4,upper,0.746775
0.005,2200,4.4,joint4,upper,0.750378
0.005,2201,4.402,joint4,upper,0.753982
0.005,2202,4.404,joint4,upper,0.757586
0.005,2203,4.406,joint4,upper,0.761189
0.005,2204,4.408,joint4,upper,0.764793
0.005,2205,4.41,joint4,upper,0.768395
0.005,2206,4.412,joint4,upper,0.771997
0.005,2207,4.414,joint4,upper,0.775597
0.005,2208,4.416,joint4,upper,0.779196
0.005,2209,4.418,joint4,upper,0.782793
0.005,2210,4.42,joint4,upper,0.786387
0.005,2211,4.422,joint4,upper,0.789979
0.005,2212,4.424,joint4,upper,0.793567
0.005,2213,4.426,joint4,upper,0.797153
0.005,2214,4.428,joint4,upper,0.800734
0.005,2215,4.43,joint4,upper,0.804312
0.005,2216,4.432,joint4,upper,0.807885
0.005,2217,4.434,joint4,upper,0.811453
0.005,2218,4.436,joint4,upper,0.815017
0.005,2219,4.438,joint4,upper,0.818574
0.005,2220,4.44,joint4,upper,0.822126
0.005,2221,4.442,joint4,upper,0.825672
0.005,2222,4.444,joint4,upper,0.82921
0.005,2223,4.446,joint4,upper,0.832742
0.005,2224,4.448,joint4,upper,0.836267
0.005,2225,4.45,joint4,upper,0.839783
0.005,2226,4.452,joint4,upper,0.843291
0.005,2227,4.454,joint4,upper,0.846791
0.005,2228,4.456,joint4,upper,0.850282
0.005,2229,4.458,joint4,upper,0.853763
0.005,2230,4.46,joint4,upper,0.857234
0.005,2231,4.462,joint4,upper,0.860696
0.005,2232,4.464,joint4,upper,0.864146
0.005,2233,4.466,joint4,upper,0.867586
0.005,2234,4.468,joint4,upper,0.871014
0.005,2235,4.47,joint4,upper,0.87443
0.005,2236,4.472,joint4,upper,0.877833
0.005,2237,4.474,joint4,upper,0.881224
0.005,2238,4.476,joint4,upper,0.884602
0.005,2239,4.478,joint4,upper,0.887967
0.005,2240,4.48,joint4,upper,0.891317
0.005,2241,4.482,joint4,upper,0.894653
0.005,2242,4.484,joint4,upper,0.897974
0.005,2243,4.486,joint4,upper,0.90128
0.005,2244,4.488,joint4,upper,0.90457
0.005,2245,4.49,joint4,upper,0.907844
0.005,2246,4.492,joint4,upper,0.911101
0.005,2247,4.494,joint4,upper,0.914342
0.005,2248,4.496,joint4,upper,0.917565
0.005,2249,4.498,joint4,upper,0.92077
0.005,2250,4.5,joint4,upper,0.923957
0.005,2251,4.502,joint4,upper,0.927126
0.005,2252,4.504,joint4,upper,0.930275
0.005,2253,4.506,joint4,upper,0.933405
0.005,2254,4.508,joint4,upper,0.936515
0.005,2255,4.51,joint4,upper,0.939605
0.005,2256,4.512,joint4,upper,0.942675
0.005,2257,4.514,joint4,upper,0.945723
0.005,2258,4.516,joint4,upper,0.94875
0.005,2259,4.518,joint4,upper,0.951755
0.005,2260,4.52,joint4,upper,0.954737
0.005,2261,4.522,joint4,upper,0.957698
0.005,2262,4.524,joint4,upper,0.960635
0.005,2263,4.526,joint4,upper,0.963548
0.005,2264,4.528,joint4,upper,0.966439
0.005,2265,4.53,joint4,upper,0.969305
0.005,2266,4.532,joint4,upper,0.972146
0.005,2267,4.534,joint4,upper,0.974963
0.005,2268,4.536,joint4,upper,0.977755
0.005,2269,4.538,joint4,upper,0.980521
0.005,2270,4.54,joint4,upper,0.983261
0.005,2271,4.542,joint4,upper,0.985976
0.005,2272,4.544,joint4,upper,0.988664
0.005,2273,4.546,joint4,upper,0.991325
0.005,2274,4.548,joint4,upper,0.993959
0.005,2275,4.55,joint4,upper,0.996566
0.005,2276,4.552,joint4,upper,0.999145
0.005,2277,4.554,joint4,upper,1.0017
0.005,2278,4.556,joint4,upper,1.00422
0.005,2279,4.558,joint4,upper,1.00672
0.005,2280,4.56,joint4,upper,1.00918
0.005,2281,4.562,joint4,upper,1.01162
0.005,2282,4.564,joint4,upper,1.01403
0.005,2283,4.566,joint4,upper,1.01641
0.005,2284,4.568,joint4,upper,1.01876
0.005,2285,4.57,joint4,upper,1.02108
0.005,2286,4.572,joint4,upper,1.02337
0.005,2287,4.574,joint4,upper,1.02563
0.005,2288,4.576,joint4,upper,1.02786
0.005,2289,4.578,joint4,upper,1.03006
0.005,2290,4.58,joint4,upper,1.03223
0.005,2291,4.582,joint4,upper,1.03437
0.005,2292,4.584,joint4,upper,1.03648
0.005,2293,4.586,joint4,upper,1.03855
0.005,2294,4.588,joint4,upper,1.0406
0.005,2295,4.59,joint4,upper,1.04262
0.005,2296,4.592,joint4,upper,1.0446
0.005,2297,4.594,joint4,upper,1.04656
0.005,2298,4.596,joint4,upper,1.04848
0.005,2299,4.598,joint4,upper,1.05037
0.005,2300,4.6,joint4,upper,1.05223
0.005,2301,4.602,joint4,upper,1.05406
0.005,2302,4.604,joint4,upper,1.05586
0.005,2303,4.606,joint4,upper,1.05763
0.005,2304,4.608,joint4,upper,1.05937
0.005,2305,4.61,joint4,upper,1.06108
0.005,2306,4.612,joint4,upper,1.06275
0.005,2307,4.614,joint4,upper,1.0644
0.005,2308,4.616,joint4,upper,1.06601
0.005,2309,4.618,joint4,upper,1.0676
0.005,2310,4.62,joint4,upper,1.06915
0.005,2311,4.622,joint4,upper,1.07068
0.005,2312,4.624,joint4,upper,1.07217
0.005,2313,4.626,joint4,upper,1.07363
0.005,2314,4.628,joint4,upper,1.07507
0.005,2315,4.63,joint4,upper,1.07647
0.005,2316,4.632,joint4,upper,1.07785
0.005,2317,4.634,joint4,upper,1.0792
0.005,2318,4.636,joint4,upper,1.08051
0.005,2319,4.638,joint4,upper,1.0818
0.005,2320,4.64,joint4,upper,1.08306
0.005,2321,4.642,joint4,upper,1.0843
0.005,2322,4.644,joint4,upper,1.0855
0.005,2323,4.646,joint4,upper,1.08668
0.005,2324,4.648,joint4,upper,1.08783
0.005,2325,4.65,joint4,upper,1.08896
0.005,2326,4.652,joint4,upper,1.09005
0.005,2327,4.654,joint4,upper,1.09112
0.005,2328,4.656,joint4,upper,1.09217
0.005,2329,4.658,joint4,upper,1.09319
0.005,2330,4.66,joint4,upper,1.09418
0.005,2331,4.662,joint4,upper,1.09515
0.005,2332,4.664,joint4,upper,1.0961
0.005,2333,4.666,joint4,upper,1.09702
0.005,2334,4.668,joint4,upper,1.09792
0.005,2335,4.67,joint4,upper,1.0988
0.005,2336,4.672,joint4,upper,1.09965
0.005,2337,4.674,joint4,upper,1.10048
0.005,2338,4.676,joint4,upper,1.10129
0.005,2339,4.678,joint4,upper,1.10207
0.005,2340,4.68,joint4,upper,1.10284
0.005,2341,4.682,joint4,upper,1.10359
0.005,2342,4.684,joint4,upper,1.10431
0.005,2343,4.686,joint4,upper,1.10502
0.005,2344,4.688,joint4,upper,1.1057
0.005,2345,4.69,joint4,upper,1.10637
0.005,2346,4.692,joint4,upper,1.10702
0.005,2347,4.694,joint4,upper,1.10765
0.005,2348,4.696,joint4,upper,1.10827
0.005,2349,4.698,joint4,upper,1.10887
0.005,2350,4.7,joint4,upper,1.10945
0.005,2351,4.702,joint4,upper,1.11001
0.005,2352,4.704,joint4,upper,1.11056
0.005,2353,4.706,joint4,upper,1.1111
0.005,2354,4.708,joint4,upper,1.11162
0.005,2355,4.71,joint4,upper,1.11213
0.005,2356,4.712,joint4,upper,1.11263
0.005,2357,4.714,joint4,upper,1.11311
0.005,2358,4.716,joint4,upper,1.11358
0.005,2359,4.718,joint4,upper,1.11404
0.005,2360,4.72,joint4,upper,1.11448
0.005,2361,4.722,joint4,upper,1.11492
0.005,2362,4.724,joint4,upper,1.11534
0.005,2363,4.726,joint4,upper,1.11576
0.005,2364,4.728,joint4,upper,1.11617
0.005,2365,4.73,joint4,upper,1.11656
0.005,2366,4.732,joint4,upper,1.11695
0.005,2367,4.734,joint4,upper,1.11733
0.005,2368,4.736,joint4,upper,1.11771
0.005,2369,4.738,joint4,upper,1.11808
0.005,2370,4.74,joint4,upper,1.11844
