damping,nullspace_gain,step,time,joint1,joint2,joint3,joint4,joint5,joint6,joint7,position_error,condition_number,distance_from_home,any_clipped
0.0003,0.0,1264,2.528,-0.000123153,0.498718,9.6541e-05,-0.787468,-0.000429741,1.27024,-0.785269,0.00974739,42.0745,0.976035,0
0.0003,0.0,1265,2.53,-0.000123229,0.499368,9.67934e-05,-0.786338,-0.00043005,1.26976,-0.785269,0.00974355,42.222,0.977422,0
0.0003,0.0,1266,2.532,-0.000123305,0.500018,9.7046e-05,-0.785207,-0.00043036,1.26928,-0.785269,0.00973972,42.3706,0.97881,0
0.0003,0.0,1267,2.534,-0.00012338,0.500669,9.72988e-05,-0.784076,-0.00043067,1.26879,-0.785269,0.00973588,42.5204,0.980199,0
0.0003,0.0,1268,2.536,-0.000123454,0.501319,9.7552e-05,-0.782944,-0.000430981,1.26831,-0.785269,0.00973205,42.6713,0.981588,0
0.0003,0.0,1269,2.538,-0.000123528,0.50197,9.78054e-05,-0.781812,-0.000431293,1.26783,-0.785269,0.00972821,42.8234,0.982978,0
0.0003,0.0,1270,2.54,-0.000123601,0.502621,9.8059e-05,-0.780679,-0.000431605,1.26735,-0.785269,0.00972438,42.9767,0.984369,0
0.0003,0.0,1271,2.542,-0.000123674,0.503272,9.8313e-05,-0.779545,-0.000431919,1.26686,-0.785269,0.00972055,43.1311,0.98576,0
0.0003,0.0,1272,2.544,-0.000123746,0.503923,9.85671e-05,-0.778411,-0.000432232,1.26638,-0.785269,0.00971672,43.2868,0.987153,0
0.0003,0.0,1273,2.546,-0.000123818,0.504575,9.88216e-05,-0.777276,-0.000432547,1.26589,-0.785269,0.00971289,43.4436,0.988545,0
0.0003,0.0,1274,2.548,-0.000123888,0.505227,9.90763e-05,-0.776141,-0.000432862,1.26541,-0.785269,0.00970907,43.6018,0.989939,0
0.0003,0.0,1275,2.55,-0.000123959,0.505879,9.93312e-05,-0.775005,-0.000433178,1.26492,-0.785268,0.00970524,43.7611,0.991333,0
0.0003,0.0,1276,2.552,-0.000124028,0.506531,9.95864e-05,-0.773869,-0.000433494,1.26444,-0.785268,0.00970142,43.9217,0.992728,0
0.0003,0.0,1277,2.554,-0.000124097,0.507183,9.98419e-05,-0.772732,-0.000433811,1.26395,-0.785268,0.0096976,44.0836,0.994123,0
0.0003,0.0,1278,2.556,-0.000124166,0.507836,0.000100098,-0.771594,-0.000434129,1.26347,-0.785268,0.00969378,44.2468,0.99552,0
0.0003,0.0,1279,2.558,-0.000124233,0.508488,0.000100354,-0.770456,-0.000434447,1.26298,-0.785268,0.00968996,44.4113,0.996916,0
0.0003,0.0,1280,2.56,-0.000124301,0.509141,0.00010061,-0.769317,-0.000434766,1.26249,-0.785268,0.00968615,44.5771,0.998314,0
0.0003,0.0,1281,2.562,-0.000124367,0.509795,0.000100866,-0.768178,-0.000435086,1.26201,-0.785268,0.00968233,44.7443,0.999712,0
0.0003,0.0,1282,2.564,-0.000124433,0.510448,0.000101123,-0.767038,-0.000435406,1.26152,-0.785268,0.00967852,44.9128,1.00111,0
0.0003,0.0,1283,2.566,-0.000124498,0.511102,0.00010138,-0.765898,-0.000435727,1.26103,-0.785268,0.00967471,45.0827,1.00251,0
0.0003,0.0,1284,2.568,-0.000124563,0.511755,0.000101637,-0.764757,-0.000436049,1.26054,-0.785268,0.0096709,45.254,1.00391,0
0.0003,0.0,1285,2.57,-0.000124627,0.512409,0.000101894,-0.763615,-0.000436371,1.26005,-0.785268,0.0096671,45.4266,1.00531,0
0.0003,0.0,1286,2.572,-0.00012469,0.513064,0.000102152,-0.762473,-0.000436694,1.25956,-0.785268,0.0096633,45.6008,1.00671,0
0.0003,0.0,1287,2.574,-0.000124753,0.513718,0.00010241,-0.76133,-0.000437018,1.25907,-0.785268,0.0096595,45.7763,1.00812,0
0.0003,0.0,1288,2.576,-0.000124815,0.514373,0.000102668,-0.760186,-0.000437342,1.25858,-0.785268,0.0096557,45.9534,1.00952,0
0.0003,0.0,1289,2.578,-0.000124876,0.515028,0.000102926,-0.759042,-0.000437667,1.25809,-0.785268,0.0096519,46.1319,1.01092,0
0.0003,0.0,1290,2.58,-0.000124937,0.515683,0.000103185,-0.757898,-0.000437993,1.2576,-0.785267,0.00964811,46.3119,1.01233,0
0.0003,0.0,1291,2.582,-0.000124997,0.516338,0.000103444,-0.756753,-0.000438319,1.25711,-0.785267,0.00964432,46.4934,1.01373,0
0.0003,0.0,1292,2.584,-0.000125057,0.516993,0.000103703,-0.755607,-0.000438646,1.25662,-0.785267,0.00964053,46.6765,1.01514,0
0.0003,0.0,1293,2.586,-0.000125116,0.517649,0.000103962,-0.75446,-0.000438974,1.25613,-0.785267,0.00963675,46.8611,1.01655,0
0.0003,0.0,1294,2.588,-0.000125174,0.518305,0.000104222,-0.753313,-0.000439302,1.25564,-0.785267,0.00963297,47.0473,1.01795,0
0.0003,0.0,1295,2.59,-0.000125231,0.518961,0.000104481,-0.752166,-0.000439631,1.25514,-0.785267,0.00962919,47.2351,1.01936,0
0.0003,0.0,1296,2.592,-0.000125288,0.519618,0.000104741,-0.751017,-0.00043996,1.25465,-0.785267,0.00962541,47.4246,1.02077,0
0.0003,0.0,1297,2.594,-0.000125344,0.520274,0.000105001,-0.749868,-0.000440291,1.25416,-0.785267,0.00962164,47.6156,1.02218,0
0.0003,0.0,1298,2.596,-0.0001254,0.520931,0.000105262,-0.748719,-0.000440621,1.25366,-0.785267,0.00961787,47.8084,1.02359,0
0.0003,0.0,1299,2.598,-0.000125454,0.521588,0.000105522,-0.747569,-0.000440953,1.25317,-0.785267,0.0096141,48.0028,1.025,0
0.0003,0.0,1300,2.6,-0.000125509,0.522246,0.000105783,-0.746418,-0.000441285,1.25268,-0.785267,0.00961033,48.1989,1.02641,0
0.0003,0.0,1301,2.602,-0.000125562,0.522903,0.000106044,-0.745266,-0.000441618,1.25218,-0.785267,0.00960657,48.3968,1.02783,0
0.0003,0.0,1302,2.604,-0.000125615,0.523561,0.000106306,-0.744114,-0.000441952,1.25169,-0.785267,0.00960282,48.5964,1.02924,0
0.0003,0.0,1303,2.606,-0.000125667,0.524219,0.000106567,-0.742962,-0.000442286,1.25119,-0.785267,0.00959906,48.7978,1.03066,0
0.0003,0.0,1304,2.608,-0.000125718,0.524877,0.000106829,-0.741808,-0.000442621,1.25069,-0.785267,0.00959531,49.001,1.03207,0
0.0003,0.0,1305,2.61,-0.000125769,0.525536,0.000107091,-0.740654,-0.000442956,1.2502,-0.785267,0.00959156,49.2061,1.03349,0
0.0003,0.0,1306,2.612,-0.000125819,0.526195,0.000107353,-0.7395,-0.000443292,1.2497,-0.785266,0.00958782,49.413,1.0349,0
0.0003,0.0,1307,2.614,-0.000125868,0.526854,0.000107615,-0.738345,-0.000443629,1.2492,-0.785266,0.00958408,49.6217,1.03632,0
0.0003,0.0,1308,2.616,-0.000125917,0.527513,0.000107877,-0.737189,-0.000443967,1.24871,-0.785266,0.00958034,49.8324,1.03774,0
0.0003,0.0,1309,2.618,-0.000125964,0.528173,0.00010814,-0.736032,-0.000444305,1.24821,-0.785266,0.0095766,50.045,1.03916,0
0.0003,0.0,1310,2.62,-0.000126012,0.528832,0.000108403,-0.734875,-0.000444644,1.24771,-0.785266,0.00957287,50.2596,1.04058,0
0.0003,0.0,1311,2.622,-0.000126058,0.529492,0.000108666,-0.733717,-0.000444983,1.24721,-0.785266,0.00956915,50.4762,1.042,0
0.0003,0.0,1312,2.624,-0.000126104,0.530153,0.000108929,-0.732558,-0.000445323,1.24671,-0.785266,0.00956542,50.6947,1.04342,0
0.0003,0.0,1313,2.626,-0.000126149,0.530813,0.000109193,-0.731399,-0.000445664,1.24621,-0.785266,0.00956171,50.9154,1.04484,0
0.0003,0.0,1314,2.628,-0.000126193,0.531474,0.000109456,-0.730239,-0.000446005,1.24571,-0.785266,0.00955799,51.1381,1.04626,0
0.0003,0.0,1315,2.63,-0.000126236,0.532135,0.00010972,-0.729079,-0.000446347,1.24521,-0.785266,0.00955428,51.3629,1.04769,0
0.0003,0.0,1316,2.632,-0.000126279,0.532796,0.000109984,-0.727917,-0.00044669,1.24471,-0.785266,0.00955057,51.5898,1.04911,0
0.0003,0.0,1317,2.634,-0.000126321,0.533458,0.000110249,-0.726755,-0.000447034,1.24421,-0.785266,0.00954687,51.8189,1.05054,0
0.0003,0.0,1318,2.636,-0.000126362,0.534119,0.000110513,-0.725593,-0.000447378,1.24371,-0.785266,0.00954317,52.0502,1.05196,0
0.0003,0.0,1319,2.638,-0.000126403,0.534782,0.000110777,-0.724429,-0.000447722,1.2432,-0.785266,0.00953948,52.2838,1.05339,0
0.0003,0.0,1320,2.64,-0.000126443,0.535444,0.000111042,-0.723265,-0.000448068,1.2427,-0.785266,0.00953578,52.5196,1.05482,0
0.0003,0.0,1321,2.642,-0.000126482,0.536107,0.000111307,-0.722101,-0.000448414,1.2422,-0.785266,0.0095321,52.7577,1.05625,0
0.0003,0.0,1322,2.644,-0.00012652,0.536769,0.000111572,-0.720935,-0.000448761,1.2417,-0.785266,0.00952842,52.9981,1.05768,0
0.0003,0.0,1323,2.646,-0.000126558,0.537433,0.000111838,-0.719769,-0.000449108,1.24119,-0.785265,0.00952474,53.2409,1.05911,0
0.0003,0.0,1324,2.648,-0.000126594,0.538096,0.000112103,-0.718602,-0.000449456,1.24069,-0.785265,0.00952106,53.4862,1.06054,0
0.0003,0.0,1325,2.65,-0.00012663,0.53876,0.000112369,-0.717434,-0.000449805,1.24018,-0.785265,0.00951739,53.7338,1.06197,0
0.0003,0.0,1326,2.652,-0.000126665,0.539424,0.000112634,-0.716266,-0.000450154,1.23968,-0.785265,0.00951373,53.984,1.0634,0
0.0003,0.0,1327,2.654,-0.0001267,0.540088,0.0001129,-0.715097,-0.000450504,1.23917,-0.785265,0.00951007,54.2366,1.06484,0
0.0003,0.0,1328,2.656,-0.000126734,0.540753,0.000113167,-0.713927,-0.000450855,1.23867,-0.785265,0.00950641,54.4918,1.06627,0
0.0003,0.0,1329,2.658,-0.000126766,0.541418,0.000113433,-0.712756,-0.000451206,1.23816,-0.785265,0.00950276,54.7497,1.06771,0
0.0003,0.0,1330,2.66,-0.000126798,0.542083,0.000113699,-0.711585,-0.000451558,1.23765,-0.785265,0.00949912,55.0101,1.06914,0
0.0003,0.0,1331,2.662,-0.00012683,0.542749,0.000113966,-0.710413,-0.000451911,1.23714,-0.785265,0.00949547,55.2732,1.07058,0
0.0003,0.0,1332,2.664,-0.00012686,0.543414,0.000114233,-0.70924,-0.000452264,1.23664,-0.785265,0.00949184,55.5391,1.07202,0
0.0003,0.0,1333,2.666,-0.00012689,0.544081,0.000114499,-0.708066,-0.000452618,1.23613,-0.785265,0.00948821,55.8077,1.07346,0
0.0003,0.0,1334,2.668,-0.000126919,0.544747,0.000114766,-0.706892,-0.000452972,1.23562,-0.785265,0.00948458,56.0792,1.0749,0
0.0003,0.0,1335,2.67,-0.000126947,0.545414,0.000115034,-0.705716,-0.000453328,1.23511,-0.785265,0.00948096,56.3535,1.07634,0
0.0003,0.0,1336,2.672,-0.000126974,0.546081,0.000115301,-0.70454,-0.000453684,1.2346,-0.785265,0.00947734,56.6307,1.07778,0
0.0003,0.0,1337,2.674,-0.000127,0.546748,0.000115568,-0.703364,-0.00045404,1.23409,-0.785265,0.00947373,56.9108,1.07923,0
0.0003,0.0,1338,2.676,-0.000127026,0.547416,0.000115836,-0.702186,-0.000454397,1.23358,-0.785265,0.00947012,57.194,1.08067,0
0.0003,0.0,1339,2.678,-0.00012705,0.548084,0.000116104,-0.701007,-0.000454755,1.23307,-0.785265,0.00946651,57.4802,1.08212,0
0.0003,0.0,1340,2.68,-0.000127074,0.548753,0.000116372,-0.699828,-0.000455114,1.23256,-0.785265,0.00946292,57.7695,1.08356,0
0.0003,0.0,1341,2.682,-0.000127097,0.549422,0.00011664,-0.698648,-0.000455473,1.23204,-0.785264,0.00945932,58.0619,1.08501,0
0.0003,0.0,1342,2.684,-0.000127119,0.550091,0.000116908,-0.697467,-0.000455833,1.23153,-0.785264,0.00945574,58.3576,1.08646,0
0.0003,0.0,1343,2.686,-0.000127141,0.55076,0.000117176,-0.696285,-0.000456193,1.23102,-0.785264,0.00945216,58.6566,1.08791,0
0.0003,0.0,1344,2.688,-0.000127161,0.55143,0.000117444,-0.695102,-0.000456555,1.23051,-0.785264,0.00944858,58.9588,1.08936,0
0.0003,0.0,1345,2.69,-0.000127181,0.5521,0.000117713,-0.693919,-0.000456916,1.22999,-0.785264,0.00944501,59.2644,1.09081,0
0.0003,0.0,1346,2.692,-0.000127199,0.552771,0.000117982,-0.692734,-0.000457279,1.22948,-0.785264,0.00944144,59.5735,1.09226,0
0.0003,0.0,1347,2.694,-0.000127217,0.553442,0.00011825,-0.691549,-0.000457642,1.22896,-0.785264,0.00943788,59.8861,1.09371,0
0.0003,0.0,1348,2.696,-0.000127234,0.554113,0.000118519,-0.690363,-0.000458006,1.22845,-0.785264,0.00943432,60.2022,1.09517,0
0.0003,0.0,1349,2.698,-0.00012725,0.554785,0.000118788,-0.689176,-0.00045837,1.22793,-0.785264,0.00943077,60.522,1.09662,0
0.0003,0.0,1350,2.7,-0.000127265,0.555457,0.000119057,-0.687988,-0.000458735,1.22741,-0.785264,0.00942723,60.8454,1.09808,0
0.0003,0.0,1351,2.702,-0.00012728,0.556129,0.000119326,-0.686799,-0.000459101,1.2269,-0.785264,0.00942369,61.1726,1.09954,0
0.0003,0.0,1352,2.704,-0.000127293,0.556802,0.000119596,-0.685609,-0.000459467,1.22638,-0.785264,0.00942015,61.5036,1.101,0
0.0003,0.0,1353,2.706,-0.000127305,0.557475,0.000119865,-0.684418,-0.000459834,1.22586,-0.785264,0.00941662,61.8385,1.10246,0
0.0003,0.0,1354,2.708,-0.000127317,0.558149,0.000120135,-0.683226,-0.000460202,1.22534,-0.785264,0.0094131,62.1774,1.10392,0
0.0003,0.0,1355,2.71,-0.000127327,0.558823,0.000120404,-0.682034,-0.00046057,1.22482,-0.785264,0.00940958,62.5203,1.10538,0
0.0003,0.0,1356,2.712,-0.000127337,0.559497,0.000120674,-0.68084,-0.000460939,1.2243,-0.785264,0.00940607,62.8673,1.10684,0
0.0003,0.0,1357,2.714,-0.000127346,0.560172,0.000120944,-0.679645,-0.000461309,1.22378,-0.785264,0.00940257,63.2185,1.10831,0
0.0003,0.0,1358,2.716,-0.000127353,0.560848,0.000121214,-0.678449,-0.000461679,1.22326,-0.785264,0.00939906,63.574,1.10977,0
0.0003,0.0,1359,2.718,-0.00012736,0.561523,0.000121483,-0.677253,-0.00046205,1.22274,-0.785264,0.00939557,63.9338,1.11124,0
0.0003,0.0,1360,2.72,-0.000127366,0.5622,0.000121753,-0.676055,-0.000462422,1.22222,-0.785264,0.00939208,64.2981,1.11271,0
0.0003,0.0,1361,2.722,-0.000127371,0.562876,0.000122024,-0.674856,-0.000462794,1.22169,-0.785263,0.0093886,64.6669,1.11418,0
0.0003,0.0,1362,2.724,-0.000127374,0.563553,0.000122294,-0.673656,-0.000463167,1.22117,-0.785263,0.00938512,65.0403,1.11565,0
0.0003,0.0,1363,2.726,-0.000127377,0.564231,0.000122564,-0.672456,-0.000463541,1.22065,-0.785263,0.00938164,65.4184,1.11712,0
0.0003,0.0,1364,2.728,-0.000127379,0.564909,0.000122834,-0.671254,-0.000463915,1.22012,-0.785263,0.00937818,65.8013,1.1186,0
0.0003,0.0,1365,2.73,-0.00012738,0.565588,0.000123105,-0.670051,-0.00046429,1.2196,-0.785263,0.00937472,66.1891,1.12007,0
0.0003,0.0,1366,2.732,-0.00012738,0.566267,0.000123375,-0.668846,-0.000464665,1.21907,-0.785263,0.00937126,66.5818,1.12155,0
0.0003,0.0,1367,2.734,-0.000127379,0.566946,0.000123646,-0.667641,-0.000465041,1.21854,-0.785263,0.00936781,66.9797,1.12302,0
0.0003,0.0,1368,2.736,-0.000127376,0.567626,0.000123916,-0.666435,-0.000465418,1.21802,-0.785263,0.00936437,67.3828,1.1245,0
0.0003,0.0,1369,2.738,-0.000127373,0.568307,0.000124187,-0.665227,-0.000465795,1.21749,-0.785263,0.00936093,67.7911,1.12598,0
0.0003,0.0,1370,2.74,-0.000127369,0.568988,0.000124458,-0.664018,-0.000466173,1.21696,-0.785263,0.0093575,68.2049,1.12746,0
0.0003,0.0,1371,2.742,-0.000127363,0.569669,0.000124728,-0.662808,-0.000466552,1.21643,-0.785263,0.00935407,68.6242,1.12895,0
0.0003,0.0,1372,2.744,-0.000127357,0.570351,0.000124999,-0.661597,-0.000466932,1.2159,-0.785263,0.00935065,69.0491,1.13043,0
0.0003,0.0,1373,2.746,-0.000127349,0.571034,0.00012527,-0.660385,-0.000467312,1.21537,-0.785263,0.00934723,69.4798,1.13192,0
0.0003,0.0,1374,2.748,-0.000127341,0.571717,0.000125541,-0.659171,-0.000467692,1.21484,-0.785263,0.00934382,69.9164,1.13341,0
0.0003,0.0,1375,2.75,-0.000127331,0.572401,0.000125812,-0.657956,-0.000468073,1.21431,-0.785263,0.00934042,70.359,1.13489,0
0.0003,0.0,1376,2.752,-0.00012732,0.573086,0.000126082,-0.65674,-0.000468455,1.21378,-0.785263,0.00933702,70.8077,1.13639,0
0.0003,0.0,1377,2.754,-0.000127308,0.573771,0.000126353,-0.655523,-0.000468838,1.21325,-0.785263,0.00933362,71.2627,1.13788,0
0.0003,0.0,1378,2.756,-0.000127295,0.574456,0.000126624,-0.654304,-0.000469221,1.21271,-0.785263,0.00933024,71.7241,1.13937,0
0.0003,0.0,1379,2.758,-0.000127281,0.575142,0.000126895,-0.653084,-0.000469605,1.21218,-0.785263,0.00932685,72.1921,1.14087,0
0.0003,0.0,1380,2.76,-0.000127265,0.575829,0.000127166,-0.651863,-0.000469989,1.21164,-0.785263,0.00932348,72.6669,1.14236,0
0.0003,0.0,1381,2.762,-0.000127249,0.576517,0.000127437,-0.65064,-0.000470374,1.21111,-0.785263,0.00932011,73.1484,1.14386,0
0.0003,0.0,1382,2.764,-0.000127231,0.577205,0.000127709,-0.649416,-0.00047076,1.21057,-0.785263,0.00931674,73.637,1.14536,0
0.0003,0.0,1383,2.766,-0.000127212,0.577894,0.00012798,-0.64819,-0.000471147,1.21003,-0.785263,0.00931338,74.1328,1.14686,0
0.0003,0.0,1384,2.768,-0.000127192,0.578583,0.000128251,-0.646963,-0.000471534,1.2095,-0.785263,0.00931003,74.636,1.14837,0
0.0003,0.0,1385,2.77,-0.000127171,0.579273,0.000128522,-0.645734,-0.000471921,1.20896,-0.785262,0.00930668,75.1467,1.14987,0
0.0003,0.0,1386,2.772,-0.000127148,0.579964,0.000128793,-0.644504,-0.00047231,1.20842,-0.785262,0.00930333,75.665,1.15138,0
0.0003,0.0,1387,2.774,-0.000127124,0.580656,0.000129064,-0.643273,-0.000472698,1.20788,-0.785262,0.0093,76.1913,1.15289,0
0.0003,0.0,1388,2.776,-0.000127099,0.581348,0.000129335,-0.642039,-0.000473088,1.20734,-0.785262,0.00929666,76.7257,1.1544,0
0.0003,0.0,1389,2.778,-0.000127072,0.582041,0.000129606,-0.640805,-0.000473478,1.20679,-0.785262,0.00929333,77.2684,1.15591,0
0.0003,0.0,1390,2.78,-0.000127045,0.582735,0.000129877,-0.639568,-0.000473869,1.20625,-0.785262,0.00929001,77.8195,1.15743,0
0.0003,0.0,1391,2.782,-0.000127016,0.58343,0.000130148,-0.63833,-0.00047426,1.20571,-0.785262,0.00928669,78.3794,1.15895,0
0.0003,0.0,1392,2.784,-0.000126985,0.584125,0.000130419,-0.63709,-0.000474653,1.20516,-0.785262,0.00928338,78.9482,1.16047,0
0.0003,0.0,1393,2.786,-0.000126953,0.584821,0.00013069,-0.635849,-0.000475045,1.20462,-0.785262,0.00928007,79.5261,1.16199,0
0.0003,0.0,1394,2.788,-0.00012692,0.585518,0.000130961,-0.634606,-0.000475439,1.20407,-0.785262,0.00927677,80.1134,1.16351,0
0.0003,0.0,1395,2.79,-0.000126886,0.586216,0.000131232,-0.633361,-0.000475832,1.20352,-0.785262,0.00927347,80.7104,1.16504,0
0.0003,0.0,1396,2.792,-0.00012685,0.586915,0.000131503,-0.632114,-0.000476227,1.20297,-0.785262,0.00927017,81.3173,1.16656,0
0.0003,0.0,1397,2.794,-0.000126813,0.587615,0.000131774,-0.630866,-0.000476622,1.20243,-0.785262,0.00926688,81.9343,1.16809,0
0.0003,0.0,1398,2.796,-0.000126774,0.588315,0.000132045,-0.629615,-0.000477018,1.20188,-0.785262,0.0092636,82.5618,1.16963,0
0.0003,0.0,1399,2.798,-0.000126734,0.589017,0.000132316,-0.628363,-0.000477414,1.20132,-0.785262,0.00926031,83.2,1.17116,0
0.0003,0.0,1400,2.8,-0.000126692,0.589719,0.000132586,-0.627108,-0.000477812,1.20077,-0.785262,0.00925704,83.8492,1.1727,0
0.0003,0.0,1401,2.802,-0.000126648,0.590422,0.000132857,-0.625852,-0.000478209,1.20022,-0.785262,0.00925376,84.5097,1.17424,0
0.0003,0.0,1402,2.804,-0.000126604,0.591127,0.000133128,-0.624594,-0.000478608,1.19967,-0.785262,0.00925049,85.1818,1.17578,0
0.0003,0.0,1403,2.806,-0.000126557,0.591832,0.000133399,-0.623333,-0.000479006,1.19911,-0.785262,0.00924722,85.8659,1.17732,0
0.0003,0.0,1404,2.808,-0.000126509,0.592539,0.000133669,-0.62207,-0.000479406,1.19855,-0.785262,0.00924396,86.5624,1.17887,0
0.0003,0.0,1405,2.81,-0.00012646,0.593246,0.00013394,-0.620806,-0.000479806,1.198,-0.785262,0.0092407,87.2715,1.18042,0
0.0003,0.0,1406,2.812,-0.000126408,0.593955,0.00013421,-0.619539,-0.000480207,1.19744,-0.785262,0.00923744,87.9936,1.18197,0
0.0003,0.0,1407,2.814,-0.000126355,0.594665,0.000134481,-0.618269,-0.000480608,1.19688,-0.785262,0.00923419,88.7292,1.18353,0
0.0003,0.0,1408,2.816,-0.000126301,0.595376,0.000134751,-0.616997,-0.00048101,1.19632,-0.785262,0.00923094,89.4787,1.18508,0
0.0003,0.0,1409,2.818,-0.000126244,0.596088,0.000135021,-0.615723,-0.000481413,1.19576,-0.785262,0.00922769,90.2424,1.18664,0
0.0003,0.0,1410,2.82,-0.000126186,0.596801,0.000135292,-0.614447,-0.000481816,1.19519,-0.785262,0.00922444,91.0208,1.18821,0
0.0003,0.0,1411,2.822,-0.000126126,0.597516,0.000135562,-0.613168,-0.00048222,1.19463,-0.785262,0.00922119,91.8144,1.18977,0
0.0003,0.0,1412,2.824,-0.000126064,0.598232,0.000135832,-0.611886,-0.000482624,1.19406,-0.785262,0.00921795,92.6237,1.19134,0
0.0003,0.0,1413,2.826,-0.000126001,0.598949,0.000136102,-0.610602,-0.000483029,1.19349,-0.785262,0.00921471,93.4491,1.19292,0
0.0003,0.0,1414,2.828,-0.000125935,0.599667,0.000136372,-0.609315,-0.000483435,1.19293,-0.785262,0.00921146,94.2912,1.19449,0
0.0003,0.0,1415,2.83,-0.000125868,0.600387,0.000136642,-0.608025,-0.000483841,1.19236,-0.785262,0.00920822,95.1505,1.19607,0
0.0003,0.0,1416,2.832,-0.000125798,0.601108,0.000136912,-0.606732,-0.000484248,1.19179,-0.785262,0.00920498,96.0277,1.19766,0
0.0003,0.0,1417,2.834,-0.000125726,0.601831,0.000137182,-0.605437,-0.000484655,1.19121,-0.785262,0.00920174,96.9233,1.19924,0
0.0003,0.0,1418,2.836,-0.000125653,0.602556,0.000137452,-0.604138,-0.000485063,1.19064,-0.785262,0.0091985,97.8379,1.20083,0
0.0003,0.0,1419,2.838,-0.000125577,0.603281,0.000137721,-0.602837,-0.000485472,1.19006,-0.785262,0.00919525,98.7723,1.20243,0
0.0003,0.0,1420,2.84,-0.000125499,0.604009,0.000137991,-0.601532,-0.000485881,1.18949,-0.785262,0.00919201,99.7271,1.20403,0
0.0003,0.0,1421,2.842,-0.000125418,0.604738,0.000138261,-0.600224,-0.000486291,1.18891,-0.785262,0.00918876,100.703,1.20563,0
0.0003,0.0,1422,2.844,-0.000125336,0.605469,0.00013853,-0.598912,-0.000486701,1.18833,-0.785262,0.00918551,101.701,1.20723,0
0.0003,0.0,1423,2.846,-0.000125251,0.606201,0.0001388,-0.597598,-0.000487112,1.18775,-0.785262,0.00918226,102.722,1.20885,0
0.0003,0.0,1424,2.848,-0.000125163,0.606936,0.000139069,-0.596279,-0.000487523,1.18716,-0.785262,0.00917901,103.766,1.21046,0
0.0003,0.0,1425,2.85,-0.000125074,0.607672,0.000139339,-0.594957,-0.000487935,1.18658,-0.785261,0.00917575,104.834,1.21208,0
0.0003,0.0,1426,2.852,-0.000124981,0.60841,0.000139608,-0.593632,-0.000488348,1.18599,-0.785261,0.00917248,105.929,1.2137,0
0.0003,0.0,1427,2.854,-0.000124886,0.60915,0.000139878,-0.592302,-0.000488761,1.1854,-0.785261,0.00916921,107.049,1.21533,0
0.0003,0.0,1428,2.856,-0.000124788,0.609892,0.000140147,-0.590968,-0.000489175,1.18481,-0.785261,0.00916593,108.197,1.21696,0
0.0003,0.0,1429,2.858,-0.000124688,0.610637,0.000140417,-0.58963,-0.000489589,1.18422,-0.785261,0.00916265,109.374,1.2186,0
0.0003,0.0,1430,2.86,-0.000124584,0.611383,0.000140686,-0.588289,-0.000490004,1.18362,-0.785261,0.00915936,110.581,1.22025,0
0.0003,0.0,1431,2.862,-0.000124478,0.612132,0.000140955,-0.586942,-0.00049042,1.18302,-0.785261,0.00915606,111.818,1.22189,0
0.0003,0.0,1432,2.864,-0.000124369,0.612883,0.000141225,-0.585591,-0.000490836,1.18243,-0.785261,0.00915275,113.089,1.22355,0
0.0003,0.0,1433,2.866,-0.000124256,0.613636,0.000141495,-0.584236,-0.000491252,1.18182,-0.785261,0.00914943,114.392,1.22521,0
0.0003,0.0,1434,2.868,-0.00012414,0.614392,0.000141764,-0.582875,-0.000491669,1.18122,-0.785261,0.0091461,115.732,1.22687,0
0.0003,0.0,1435,2.87,-0.000124021,0.61515,0.000142034,-0.58151,-0.000492087,1.18061,-0.785261,0.00914275,117.108,1.22855,0
0.0003,0.0,1436,2.872,-0.000123899,0.615912,0.000142304,-0.580139,-0.000492505,1.18001,-0.785261,0.00913939,118.523,1.23022,0
0.0003,0.0,1437,2.874,-0.000123772,0.616676,0.000142574,-0.578763,-0.000492924,1.17939,-0.785261,0.00913601,119.978,1.23191,0
0.0003,0.0,1438,2.876,-0.000123642,0.617442,0.000142844,-0.577382,-0.000493343,1.17878,-0.785261,0.00913262,121.476,1.2336,0
0.0003,0.0,1439,2.878,-0.000123508,0.618212,0.000143114,-0.575994,-0.000493763,1.17816,-0.785261,0.00912921,123.018,1.2353,0
0.0003,0.0,1440,2.88,-0.00012337,0.618985,0.000143384,-0.574601,-0.000494183,1.17754,-0.785261,0.00912578,124.606,1.237,0
0.0003,0.0,1441,2.882,-0.000123228,0.619761,0.000143655,-0.573202,-0.000494604,1.17692,-0.785261,0.00912232,126.244,1.23872,0
0.0003,0.0,1442,2.884,-0.000123082,0.620541,0.000143926,-0.571796,-0.000495026,1.1763,-0.785261,0.00911884,127.934,1.24044,0
0.0003,0.0,1443,2.886,-0.000122931,0.621324,0.000144198,-0.570383,-0.000495447,1.17567,-0.785262,0.00911534,129.678,1.24217,0
0.0003,0.0,1444,2.888,-0.000122775,0.622111,0.00014447,-0.568963,-0.00049587,1.17504,-0.785262,0.0091118,131.479,1.2439,0
0.0003,0.0,1445,2.89,-0.000122614,0.622901,0.000144742,-0.567536,-0.000496293,1.1744,-0.785262,0.00910824,133.34,1.24565,0
